longitude,latitude,time,chlorophyll,electrical conductivity,Low Frequency Water Depth(m),Dissolved Oxygen(% Sat),Dissolved oxygen(mg/L),Ammonia nitrogen,salinity,Phycotin,Total dissolved solids,turbidity,temperature,PH value,PH value(mv)
120.7041402,31.3182057,2021-12-03 10:54:35,4.98,367.48,1.539,34.29,3.73,0,0.24,1129.29,321.58,16.18,11.532,7.9,-79.43
120.7041185,31.3182227,2021-12-03 10:54:37,4.96,367.49,1.549,40.48,4.4,0,0.24,1139.39,321.58,16.18,11.534,7.9,-79.45
120.704097,31.3182389,2021-12-03 10:54:39,4.94,367.55,1.539,46.06,5.01,0,0.24,1133.18,321.62,16.17,11.535,7.9,-79.47
120.704076,31.3182573,2021-12-03 10:54:41,4.97,367.49,1.549,41.1,4.47,0,0.24,1130.85,321.57,16.15,11.535,7.9,-79.5
120.7040563,31.3182777,2021-12-03 10:54:43,5.01,367.43,1.799,41.55,4.52,0,0.24,1127.43,321.51,16.12,11.537,7.9,-79.53
120.7040415,31.3182996,2021-12-03 10:54:45,5.07,367.47,1.899,24.26,2.64,0,0.24,1124.45,321.55,16.13,11.535,7.9,-79.55
120.7040249,31.3183234,2021-12-03 10:54:47,5.16,367.41,2,40.57,4.41,0,0.24,1130.74,321.51,16.12,11.534,7.9,-79.58
120.704008,31.318344,2021-12-03 10:54:49,5.24,367.53,2.18,50.86,5.53,0,0.24,1119.79,321.61,16.11,11.534,7.9,-79.6
120.703988,31.3183648,2021-12-03 10:54:51,5.18,367.57,2.359,48.96,5.33,0,0.24,1110.02,321.66,16.12,11.532,7.9,-79.62
120.7039665,31.3183842,2021-12-03 10:54:53,5.18,367.63,2.43,30.96,3.37,0,0.24,1112.78,321.74,16.15,11.53,7.9,-79.65
120.7039435,31.3184007,2021-12-03 10:54:55,5.25,367.69,2.48,55.62,6.05,0,0.24,1107.86,321.8,16.16,11.529,7.9,-79.68
120.7039175,31.3184168,2021-12-03 10:54:57,5.3,367.75,2.579,38.78,4.22,0,0.24,1099.9,321.82,16.18,11.532,7.9,-79.71
120.7038933,31.3184332,2021-12-03 10:54:59,5.23,367.82,2.549,30.34,3.3,0,0.24,1101.79,321.84,16.17,11.537,7.91,-79.74
120.7038711,31.3184508,2021-12-03 10:55:01,5.27,367.71,2.569,33.93,3.69,0,0.24,1102.79,321.71,16.15,11.541,7.91,-79.77
120.7038497,31.3184705,2021-12-03 10:55:03,5.32,367.58,2.559,57.41,6.24,0,0.24,1103.99,321.56,16.11,11.545,7.91,-79.8
120.7038302,31.318492,2021-12-03 10:55:05,5.25,367.56,2.63,52.44,5.7,0,0.24,1104.3,321.51,16.08,11.55,7.91,-79.83
120.7038142,31.3185147,2021-12-03 10:55:07,5.18,367.59,2.64,49.35,5.37,0,0.24,1102.9,321.51,16.05,11.554,7.91,-79.86
120.7038002,31.3185367,2021-12-03 10:55:09,5.2,367.47,2.65,29.48,3.2,0,0.24,1100.73,321.39,16.03,11.555,7.91,-79.9
120.7037844,31.3185583,2021-12-03 10:55:11,5.22,367.48,2.71,25.54,2.78,0,0.24,1096.38,321.37,16.01,11.558,7.91,-79.93
120.7037651,31.3185807,2021-12-03 10:55:13,5.14,367.52,2.68,31.48,3.42,0,0.24,1106.39,321.41,15.99,11.557,7.91,-79.96
120.7037449,31.3185981,2021-12-03 10:55:15,5.24,367.69,2.63,36.61,3.98,0,0.24,1104.69,321.56,15.97,11.557,7.91,-79.99
120.7037191,31.318616,2021-12-03 10:55:17,5.26,367.88,2.73,60.99,6.63,0,0.24,1102.36,321.74,15.98,11.555,7.91,-80.01
120.7036954,31.3186324,2021-12-03 10:55:19,5.29,367.82,2.769,32.68,3.55,0,0.24,1097.97,321.71,16,11.553,7.91,-80.04
120.7036713,31.3186493,2021-12-03 10:55:21,5.24,367.79,2.71,26.64,2.9,0,0.24,1097.4,321.68,15.99,11.554,7.91,-80.06
120.7036494,31.3186651,2021-12-03 10:55:23,5.23,367.87,2.69,55.66,6.05,0,0.24,1101.29,321.73,15.97,11.556,7.91,-80.07
120.7036313,31.3186833,2021-12-03 10:55:25,5.15,367.79,2.759,61.49,6.69,0,0.24,1103.27,321.66,15.97,11.557,7.91,-80.08
120.7036133,31.3187035,2021-12-03 10:55:27,5.09,367.79,2.74,37.25,4.05,0,0.24,1114.25,321.64,15.96,11.558,7.91,-80.09
120.7035964,31.3187264,2021-12-03 10:55:29,5.09,367.68,2.72,48.66,5.29,0,0.24,1117.82,321.59,15.97,11.554,7.91,-80.09
120.7035811,31.3187501,2021-12-03 10:55:31,5.05,367.61,2.74,42.78,4.65,0,0.24,1111.2,321.54,15.99,11.552,7.91,-80.09
120.7035646,31.3187721,2021-12-03 10:55:33,5.1,367.58,2.65,22.96,2.5,0,0.24,1109.92,321.53,15.97,11.549,7.91,-80.09
120.703547,31.3187936,2021-12-03 10:55:35,5.15,367.5,2.769,53.12,5.78,0,0.24,1097.06,321.51,16,11.544,7.91,-80.08
120.7035274,31.3188132,2021-12-03 10:55:37,5.22,367.59,2.67,50.88,5.53,0,0.24,1096.54,321.61,16.01,11.54,7.91,-80.08
120.703505,31.3188314,2021-12-03 10:55:39,5.28,367.5,2.64,37.14,4.04,0,0.24,1086.07,321.56,16.01,11.537,7.91,-80.07
120.7034816,31.3188471,2021-12-03 10:55:41,5.22,367.55,2.68,41.19,4.48,0,0.24,1076.57,321.61,16.02,11.536,7.91,-80.06
120.7034572,31.3188616,2021-12-03 10:55:43,5.24,367.61,2.7,30.76,3.34,0,0.24,1074.94,321.64,16.03,11.54,7.91,-80.05
120.7034328,31.3188772,2021-12-03 10:55:45,5.26,367.66,2.75,36.28,3.95,0,0.24,1076.68,321.68,16.02,11.54,7.91,-80.03
120.7034155,31.3188966,2021-12-03 10:55:47,5.19,367.58,2.72,62.64,6.81,0,0.24,1070.57,321.6,16.04,11.541,7.91,-80.02
120.7034027,31.3189205,2021-12-03 10:55:49,5.16,367.58,2.69,26.02,2.83,0,0.24,1071.19,321.61,16.06,11.54,7.91,-80
120.7033938,31.3189468,2021-12-03 10:55:51,5.1,367.47,2.819,56.84,6.18,0,0.24,1065.24,321.54,16.06,11.537,7.91,-79.98
120.7033865,31.3189716,2021-12-03 10:55:53,5.13,367.46,2.74,44.36,4.82,0,0.24,1073.82,321.54,16.08,11.535,7.91,-79.96
120.7033752,31.3189939,2021-12-03 10:55:55,5.07,367.5,2.99,27.92,3.04,0,0.24,1078,321.61,16.09,11.531,7.91,-79.94
120.7033584,31.3190165,2021-12-03 10:55:57,5.15,367.53,2.829,32.15,3.5,0,0.24,1081.22,321.67,16.09,11.527,7.91,-79.92
120.7033358,31.3190391,2021-12-03 10:55:59,5.18,367.38,2.67,62.12,6.76,0,0.24,1095.07,321.56,16.1,11.524,7.91,-79.9
120.7033098,31.3190565,2021-12-03 10:56:01,5.23,367.42,2.599,61.24,6.66,0,0.24,1098.32,321.62,16.08,11.521,7.91,-79.88
120.7032847,31.3190721,2021-12-03 10:56:03,5.22,367.4,2.579,49.12,5.34,0,0.24,1100.73,321.62,16.05,11.519,7.91,-79.85
120.7032621,31.3190883,2021-12-03 10:56:05,5.25,367.56,2.599,41.45,4.51,0,0.24,1103.8,321.79,16.05,11.516,7.91,-79.83
120.70324,31.3191051,2021-12-03 10:56:07,5.24,367.62,2.579,117.33,12.77,0,0.24,1111.7,321.85,16.07,11.514,7.91,-79.81
120.7032173,31.3191227,2021-12-03 10:56:09,5.26,367.56,2.5,50.39,5.48,0,0.24,1110.92,321.81,16.07,11.514,7.91,-79.79
120.7031948,31.319141,2021-12-03 10:56:11,5.21,367.61,2.569,27.11,2.95,0,0.24,1108.1,321.87,16.07,11.511,7.91,-79.77
120.7031746,31.3191604,2021-12-03 10:56:13,5.24,367.59,2.529,86.42,9.41,0,0.24,1109.44,321.88,16.07,11.508,7.91,-79.75
120.703154,31.3191796,2021-12-03 10:56:15,5.23,367.69,2.569,41.37,4.5,0,0.24,1105.08,321.97,16.08,11.507,7.9,-79.72
120.7031346,31.3191987,2021-12-03 10:56:17,5.22,367.79,2.49,81.64,8.89,0,0.24,1105.04,322.1,16.08,11.504,7.9,-79.7
120.703116,31.3192193,2021-12-03 10:56:19,5.2,367.74,2.529,34.8,3.79,0,0.24,1108.33,322.07,16.1,11.501,7.9,-79.67
120.7030971,31.3192402,2021-12-03 10:56:21,5.27,367.73,2.559,38.7,4.21,0,0.24,1112.46,322.11,16.1,11.496,7.9,-79.64
120.7030748,31.3192605,2021-12-03 10:56:23,5.26,367.7,2.5,29.17,3.18,0,0.24,1103.24,322.11,16.1,11.492,7.9,-79.61
120.7030527,31.3192789,2021-12-03 10:56:25,5.21,367.6,2.539,38.67,4.21,0,0.24,1100.39,322.06,16.1,11.488,7.9,-79.59
120.7030305,31.319297,2021-12-03 10:56:27,5.26,367.69,2.509,66.56,7.25,0,0.24,1083.47,322.16,16.14,11.485,7.9,-79.56
120.7030043,31.3193104,2021-12-03 10:56:29,5.26,367.69,2.5,38.94,4.24,0,0.24,1098.46,322.18,16.15,11.483,7.9,-79.53
120.7029767,31.3193215,2021-12-03 10:56:31,5.25,367.65,2.5,35.26,3.84,0,0.24,1095.33,322.16,16.15,11.481,7.9,-79.5
120.7029471,31.3193273,2021-12-03 10:56:33,5.22,367.7,2.559,60.87,6.63,0,0.24,1100.2,322.21,16.15,11.48,7.9,-79.46
120.7029207,31.3193334,2021-12-03 10:56:35,5.19,367.61,2.559,47.33,5.15,0,0.24,1102.08,322.16,16.13,11.477,7.9,-79.42
120.7028928,31.3193385,2021-12-03 10:56:37,5.13,367.55,2.569,43.57,4.75,0,0.24,1097.54,322.13,16.13,11.475,7.9,-79.39
120.7028648,31.3193458,2021-12-03 10:56:39,5.11,367.68,2.589,56.97,6.21,0,0.24,1097.44,322.27,16.15,11.471,7.9,-79.34
120.7028366,31.3193511,2021-12-03 10:56:41,5.03,367.59,2.579,52.05,5.67,0,0.24,1087.13,322.23,16.16,11.466,7.9,-79.3
120.7028046,31.3193559,2021-12-03 10:56:43,5.06,367.51,2.619,29.6,3.22,0,0.24,1090.87,322.19,16.17,11.462,7.9,-79.26
120.7027745,31.3193572,2021-12-03 10:56:45,5.07,367.65,2.519,34.04,3.71,0,0.24,1084.71,322.32,16.15,11.46,7.9,-79.22
120.7027438,31.3193541,2021-12-03 10:56:47,5.12,367.5,2.569,48.28,5.26,0,0.24,1085.23,322.19,16.15,11.462,7.9,-79.18
120.7027164,31.3193529,2021-12-03 10:56:49,5.12,367.63,2.619,58.83,6.41,0,0.24,1085.84,322.29,16.14,11.464,7.9,-79.14
120.7026927,31.3193651,2021-12-03 10:56:51,5.18,367.67,2.619,68.17,7.43,0,0.24,1081.69,322.33,16.11,11.463,7.89,-79.11
120.702673,31.3193844,2021-12-03 10:56:53,5.21,367.64,2.529,42.08,4.58,0,0.24,1073.75,322.27,16.09,11.466,7.89,-79.07
120.7026554,31.3194092,2021-12-03 10:56:55,5.22,367.74,2.41,38.17,4.16,0,0.24,1071.26,322.33,16.06,11.469,7.89,-79.05
120.7026386,31.3194318,2021-12-03 10:56:58,5.2,367.66,2.339,46.41,5.05,0,0.24,1079.45,322.26,16.03,11.471,7.89,-79.02
120.7026193,31.3194525,2021-12-03 10:57:00,5.21,367.68,2.269,35.35,3.85,0,0.24,1072.16,322.29,16.03,11.468,7.89,-79.01
120.7025993,31.3194717,2021-12-03 10:57:02,5.23,367.82,2.16,34.89,3.8,0,0.24,1080.03,322.44,16.01,11.465,7.89,-78.99
120.702577,31.3194901,2021-12-03 10:57:04,5.21,367.75,2.13,29.39,3.2,0,0.24,1092.69,322.38,16.02,11.464,7.89,-78.98
120.7025521,31.3195062,2021-12-03 10:57:06,5.22,367.74,2.099,45.12,4.92,0,0.24,1100.85,322.4,16.02,11.461,7.89,-78.97
120.7025259,31.3195187,2021-12-03 10:57:08,5.18,367.75,2.109,40.71,4.44,0,0.24,1092.48,322.42,16.02,11.46,7.89,-78.96
120.7024992,31.3195299,2021-12-03 10:57:10,5.23,367.67,2.16,33.08,3.6,0,0.24,1100.7,322.37,16.03,11.457,7.89,-78.94
120.7024753,31.3195445,2021-12-03 10:57:12,5.24,367.65,2.069,33.53,3.65,0,0.24,1106.85,322.38,16.04,11.454,7.89,-78.92
120.7024546,31.319561,2021-12-03 10:57:14,5.23,367.58,2.089,45.1,4.91,0,0.24,1099.27,322.33,16.03,11.453,7.89,-78.91
120.7024357,31.3195826,2021-12-03 10:57:16,5.2,367.65,2.089,37.86,4.13,0,0.24,1097.47,322.42,16.03,11.449,7.89,-78.89
120.702419,31.3196037,2021-12-03 10:57:18,5.22,367.59,2.059,25.1,2.74,0,0.24,1100.25,322.38,16.03,11.448,7.89,-78.87
120.7023983,31.3196262,2021-12-03 10:57:20,5.18,367.6,2.019,52.16,5.68,0,0.24,1105.65,322.41,16.04,11.445,7.89,-78.84
120.7023776,31.3196456,2021-12-03 10:57:22,5.18,367.59,2.069,34.85,3.8,0,0.24,1103.26,322.43,16.06,11.442,7.89,-78.82
120.702354,31.3196635,2021-12-03 10:57:24,5.24,367.58,2.069,40.52,4.42,0,0.24,1108.65,322.42,16.06,11.441,7.89,-78.79
120.702329,31.3196794,2021-12-03 10:57:26,5.15,367.61,2.13,36.47,3.98,0,0.24,1107.82,322.44,16.06,11.44,7.89,-78.77
120.7023073,31.3196945,2021-12-03 10:57:28,5.19,367.43,2.23,48.72,5.31,0,0.24,1110.47,322.32,16.07,11.438,7.89,-78.75
120.7022807,31.3197096,2021-12-03 10:57:30,5.21,367.35,2.23,33.89,3.69,0,0.24,1108.82,322.29,16.09,11.433,7.89,-78.73
120.7022537,31.3197223,2021-12-03 10:57:32,5.26,367.33,2.299,90.19,9.83,0,0.24,1101.46,322.31,16.11,11.429,7.89,-78.69
120.7022294,31.3197385,2021-12-03 10:57:34,5.24,367.32,2.339,23,2.51,0,0.24,1107.46,322.33,16.13,11.425,7.89,-78.65
120.7022091,31.3197572,2021-12-03 10:57:36,5.28,367.19,2.39,44.84,4.89,0,0.24,1111.82,322.26,16.14,11.42,7.89,-78.61
120.702194,31.31978,2021-12-03 10:57:38,5.39,367.06,2.509,43.44,4.74,0,0.24,1113.03,322.18,16.16,11.416,7.88,-78.56
120.7021787,31.3198029,2021-12-03 10:57:40,5.39,367.12,2.46,42.85,4.67,0,0.24,1101.71,322.27,16.16,11.411,7.88,-78.5
120.7021581,31.3198251,2021-12-03 10:57:42,5.41,367.13,2.549,46.2,5.04,0,0.24,1100.07,322.31,16.19,11.407,7.88,-78.45
120.7021365,31.3198432,2021-12-03 10:57:44,5.45,367.08,2.579,41.24,4.5,0,0.24,1089.96,322.31,16.2,11.403,7.88,-78.4
120.7021121,31.3198603,2021-12-03 10:57:46,5.47,367.04,2.539,27.76,3.03,0,0.24,1094.89,322.3,16.2,11.399,7.88,-78.34
120.7020855,31.3198754,2021-12-03 10:57:48,5.38,367.07,2.509,24.02,2.62,0,0.24,1097.28,322.35,16.22,11.396,7.88,-78.28
120.702059,31.3198878,2021-12-03 10:57:50,5.45,367.01,2.529,60.31,6.58,0,0.24,1099.98,322.33,16.22,11.392,7.88,-78.22
120.7020308,31.3198989,2021-12-03 10:57:52,5.42,367.09,2.539,43.08,4.7,0,0.24,1104.11,322.43,16.23,11.389,7.88,-78.16
120.7019994,31.3199105,2021-12-03 10:57:54,5.41,367.01,2.569,36.54,3.99,0,0.24,1097.87,322.4,16.27,11.384,7.88,-78.11
120.7019713,31.3199221,2021-12-03 10:57:56,5.32,366.99,2.569,44.44,4.85,0,0.24,1094.14,322.42,16.3,11.38,7.88,-78.05
120.7019431,31.319934,2021-12-03 10:57:58,5.32,366.97,2.579,42.9,4.68,0,0.24,1094.39,322.44,16.31,11.376,7.88,-77.99
120.7019157,31.3199468,2021-12-03 10:58:00,5.27,367.03,2.619,42.88,4.68,0,0.24,1093.37,322.54,16.32,11.37,7.87,-77.94
120.7018934,31.3199615,2021-12-03 10:58:02,5.29,366.99,2.579,101.62,11.1,0,0.24,1093.93,322.54,16.36,11.365,7.87,-77.9
120.701868,31.3199784,2021-12-03 10:58:04,5.26,367.07,2.609,51.41,5.61,0,0.24,1098.1,322.66,16.42,11.36,7.87,-77.85
120.7018433,31.319993,2021-12-03 10:58:06,5.36,366.86,2.63,29.11,3.18,0,0.24,1102.45,322.52,16.43,11.354,7.87,-77.8
120.7018154,31.3200082,2021-12-03 10:58:08,5.38,366.92,2.64,46.87,5.12,0,0.24,1109.17,322.6,16.44,11.351,7.87,-77.75
120.7017903,31.3200232,2021-12-03 10:58:10,5.35,367.05,2.579,36.64,4,0,0.24,1106.22,322.75,16.47,11.346,7.87,-77.7
120.7017658,31.3200396,2021-12-03 10:58:12,5.34,367.06,2.599,38.94,4.25,0,0.24,1112.08,322.79,16.49,11.342,7.87,-77.64
120.7017403,31.3200558,2021-12-03 10:58:14,5.25,367.09,2.569,50.37,5.5,0,0.24,1118.58,322.86,16.5,11.338,7.87,-77.6
120.7017166,31.3200719,2021-12-03 10:58:16,5.17,367.05,2.519,23.78,2.6,0,0.24,1117.92,322.86,16.53,11.333,7.87,-77.56
120.7016892,31.320087,2021-12-03 10:58:18,5.12,367.12,2.559,27.01,2.95,0,0.24,1119.56,322.97,16.55,11.326,7.87,-77.52
120.7016613,31.3200973,2021-12-03 10:58:20,5.02,367.13,2.519,39.15,4.28,0,0.24,1111.34,323.06,16.58,11.317,7.87,-77.47
120.7016316,31.3201065,2021-12-03 10:58:22,4.92,367.08,2.46,63.31,6.92,0,0.24,1111.66,323.09,16.62,11.308,7.87,-77.41
120.7016042,31.3201198,2021-12-03 10:58:24,4.81,366.93,2.38,30.63,3.35,0,0.24,1091.82,323.05,16.65,11.297,7.86,-77.33
120.7015804,31.3201365,2021-12-03 10:58:26,4.78,366.92,2.309,20.85,2.28,0,0.24,1090.53,323.14,16.71,11.286,7.86,-77.24
120.7015595,31.3201545,2021-12-03 10:58:28,4.75,367.03,2.269,44.24,4.84,0,0.24,1078.24,323.35,16.79,11.272,7.86,-77.13
120.7015396,31.3201747,2021-12-03 10:58:30,4.74,367.05,2.119,21.86,2.39,0,0.24,1068.56,323.46,16.86,11.261,7.86,-77.01
120.7015175,31.3201944,2021-12-03 10:58:32,4.7,366.99,2.13,42.77,4.68,0,0.24,1057.83,323.48,16.91,11.252,7.86,-76.89
120.7014926,31.3202121,2021-12-03 10:58:34,4.75,367.05,2.099,44.21,4.84,0,0.24,1052.7,323.6,16.96,11.245,7.85,-76.76
120.7014673,31.3202264,2021-12-03 10:58:36,4.89,367.01,2.099,68.07,7.45,0,0.24,1044.99,323.62,16.97,11.238,7.85,-76.63
120.7014401,31.32024,2021-12-03 10:58:38,4.88,367.07,2.089,47.55,5.21,0,0.24,1038.87,323.72,16.99,11.232,7.85,-76.49
120.7014094,31.3202511,2021-12-03 10:58:40,4.92,367.1,2.17,31.28,3.43,0,0.24,1050.59,323.77,16.98,11.23,7.85,-76.37
120.7013802,31.3202576,2021-12-03 10:58:42,4.92,367.18,2.16,35.11,3.85,0,0.24,1048.68,323.87,16.99,11.226,7.85,-76.24
120.7013478,31.320267,2021-12-03 10:58:44,4.88,367.24,2.339,45.55,4.99,0,0.24,1050.63,323.98,17.02,11.22,7.84,-76.12
120.7013214,31.3202793,2021-12-03 10:58:46,4.86,367.36,2.539,26.91,2.95,0,0.24,1050.79,324.15,17.07,11.212,7.84,-76
120.701299,31.3202975,2021-12-03 10:58:48,4.77,367.45,2.65,34.34,3.76,0,0.24,1060.13,324.3,17.11,11.204,7.84,-75.87
120.7012776,31.320317,2021-12-03 10:58:50,4.65,367.61,2.839,40.93,4.49,0,0.24,1057.36,324.5,17.17,11.197,7.84,-75.74
120.7012552,31.320337,2021-12-03 10:58:52,4.67,367.73,2.839,64.62,7.08,0,0.24,1056.2,324.68,17.23,11.188,7.83,-75.63
120.7012337,31.3203558,2021-12-03 10:58:54,4.71,367.72,2.91,22.61,2.48,0,0.24,1068.2,324.75,17.31,11.179,7.83,-75.51
120.7012109,31.3203748,2021-12-03 10:58:56,4.72,367.8,2.93,28.84,3.16,0,0.24,1061.07,324.86,17.33,11.174,7.83,-75.4
120.7011868,31.3203918,2021-12-03 10:58:58,4.67,367.78,3.009,39.34,4.31,0,0.24,1056.65,324.86,17.34,11.171,7.83,-75.26
120.7011634,31.3204088,2021-12-03 10:59:00,4.64,367.76,3.009,35.22,3.86,0,0.24,1054.69,324.87,17.33,11.168,7.83,-75.15
120.7011388,31.3204246,2021-12-03 10:59:02,4.67,367.74,3.059,32.67,3.58,0,0.24,1060.96,324.88,17.34,11.165,7.82,-75.04
120.7011156,31.3204412,2021-12-03 10:59:04,4.63,367.55,3.039,23.31,2.56,0,0.24,1055.62,324.74,17.34,11.162,7.82,-74.93
120.7010917,31.320459,2021-12-03 10:59:06,4.64,367.45,3.109,20.42,2.24,0,0.24,1063.64,324.69,17.34,11.157,7.82,-74.85
120.7010655,31.3204741,2021-12-03 10:59:08,4.52,367.55,3.089,22.1,2.42,0,0.24,1054.81,324.81,17.33,11.153,7.82,-74.77
120.7010384,31.3204869,2021-12-03 10:59:10,4.63,367.46,3.109,33.62,3.69,0,0.24,1061.15,324.78,17.34,11.148,7.82,-74.71
120.7010105,31.3204986,2021-12-03 10:59:12,4.62,367.44,3.13,39.22,4.3,0,0.24,1059.24,324.82,17.37,11.14,7.82,-74.65
120.7009807,31.3205089,2021-12-03 10:59:14,4.56,367.34,3.119,20.54,2.25,0,0.24,1064.46,324.79,17.41,11.134,7.82,-74.6
120.7009533,31.3205158,2021-12-03 10:59:16,4.54,367.44,3.089,47.47,5.21,0,0.24,1068.93,324.95,17.45,11.125,7.82,-74.54
120.7009189,31.3205211,2021-12-03 10:59:18,4.54,367.52,3.17,23.66,2.6,0,0.24,1071.09,325.07,17.5,11.119,7.81,-74.49
120.7008884,31.3205209,2021-12-03 10:59:20,4.53,367.65,3.119,47.49,5.21,0,0.24,1070.57,325.23,17.55,11.114,7.81,-74.44
120.7008581,31.3205184,2021-12-03 10:59:22,4.56,367.55,3.14,41.19,4.52,0,0.24,1061.9,325.2,17.62,11.107,7.81,-74.39
120.700829,31.3205151,2021-12-03 10:59:24,4.56,367.46,3.14,19.84,2.18,0,0.24,1058.12,325.15,17.66,11.103,7.81,-74.35
120.7007966,31.3205114,2021-12-03 10:59:26,4.53,367.44,3.15,36.05,3.96,0,0.24,1057.3,325.18,17.72,11.098,7.81,-74.31
120.7007623,31.3205093,2021-12-03 10:59:28,4.46,367.39,3.19,33.41,3.67,0,0.24,1055.91,325.15,17.75,11.097,7.81,-74.26
120.700735,31.3205079,2021-12-03 10:59:30,4.47,367.42,3.17,23.46,2.58,0,0.24,1039.45,325.19,17.8,11.095,7.81,-74.22
120.7007016,31.3205067,2021-12-03 10:59:32,4.42,367.44,3.21,62.03,6.82,0,0.24,1039.65,325.22,17.82,11.093,7.81,-74.17
120.7006707,31.3205032,2021-12-03 10:59:34,4.41,367.49,3.24,56.9,6.25,0,0.24,1046.49,325.27,17.84,11.092,7.81,-74.14
120.7006409,31.320498,2021-12-03 10:59:36,4.42,367.55,3.24,47.25,5.19,0,0.24,1058.78,325.32,17.87,11.092,7.81,-74.1
120.7006132,31.3204965,2021-12-03 10:59:38,4.55,367.63,3.259,43.96,4.83,0,0.24,1053.39,325.41,17.88,11.091,7.81,-74.07
120.7005764,31.320503,2021-12-03 10:59:40,4.6,367.66,3.329,32.05,3.52,0,0.24,1059.33,325.45,17.88,11.089,7.81,-74.04
120.7005536,31.3205128,2021-12-03 10:59:42,4.65,367.79,3.349,27.07,2.97,0,0.24,1066.12,325.59,17.91,11.086,7.81,-74.01
120.7005293,31.3205297,2021-12-03 10:59:44,4.64,367.78,3.349,34.54,3.8,0,0.24,1061.74,325.59,17.91,11.085,7.81,-73.98
120.7005051,31.3205446,2021-12-03 10:59:46,4.64,367.88,3.359,37.89,4.16,0,0.24,1061.1,325.69,17.91,11.084,7.81,-73.95
120.7004775,31.3205577,2021-12-03 10:59:48,4.68,367.96,3.359,28.68,3.15,0,0.24,1055.82,325.77,17.95,11.082,7.81,-73.94
120.7004481,31.3205678,2021-12-03 10:59:50,4.69,368.02,3.279,31.47,3.46,0,0.24,1071.79,325.86,17.99,11.078,7.81,-73.93
120.7004188,31.3205737,2021-12-03 10:59:52,4.72,368.18,3.259,30.32,3.33,0,0.24,1073.39,326.02,18.06,11.076,7.81,-73.93
120.7003856,31.3205771,2021-12-03 10:59:54,4.69,368.19,3.279,52.6,5.78,0,0.24,1073.09,326.07,18.14,11.071,7.81,-73.93
120.7003564,31.3205785,2021-12-03 10:59:56,4.79,368.26,3.319,42.2,4.64,0,0.24,1074.33,326.18,18.21,11.065,7.81,-73.93
120.7003227,31.320576,2021-12-03 10:59:58,4.67,368.23,3.339,48.76,5.36,0,0.24,1069.04,326.19,18.22,11.061,7.81,-73.93
120.700294,31.3205709,2021-12-03 11:00:00,4.72,368.17,3.38,33.06,3.63,0,0.24,1071.23,326.06,18.2,11.071,7.81,-73.93
120.7002644,31.3205633,2021-12-03 11:00:02,4.75,368.24,3.43,28.44,3.13,0,0.24,1078.42,326.05,18.15,11.079,7.81,-73.94
120.7002346,31.3205576,2021-12-03 11:00:04,4.77,368.15,3.41,44.55,4.9,0,0.24,1077.73,325.88,18.05,11.091,7.81,-73.94
120.7002039,31.3205563,2021-12-03 11:00:06,4.7,368.13,3.509,50.41,5.54,0,0.24,1086.09,325.77,17.95,11.101,7.81,-73.95
120.7001745,31.3205594,2021-12-03 11:00:08,4.78,368.03,3.48,16.89,1.86,0,0.24,1085.52,325.59,17.79,11.112,7.81,-73.96
120.7001443,31.3205659,2021-12-03 11:00:10,4.76,368.01,3.44,33.77,3.71,0,0.24,1090.17,325.47,17.62,11.124,7.81,-73.95
120.7001117,31.3205722,2021-12-03 11:00:12,4.75,367.94,3.44,19.62,2.15,0,0.24,1089.45,325.4,17.49,11.124,7.81,-73.94
120.7000817,31.3205758,2021-12-03 11:00:14,4.75,367.86,3.44,40.75,4.47,0,0.24,1082.01,325.36,17.43,11.121,7.8,-73.93
120.700046,31.3205786,2021-12-03 11:00:16,4.71,367.76,3.42,52.03,5.71,0,0.24,1082.41,325.29,17.39,11.118,7.8,-73.91
120.7000133,31.32058,2021-12-03 11:00:18,4.63,367.69,3.569,46.21,5.08,0,0.24,1082.49,325.27,17.36,11.113,7.8,-73.88
120.6999863,31.32058,2021-12-03 11:00:20,4.58,367.61,3.73,40.88,4.49,0,0.24,1075.05,325.23,17.39,11.11,7.8,-73.86
120.699955,31.3205767,2021-12-03 11:00:22,4.54,367.67,3.45,26.23,2.88,0,0.24,1072.86,325.33,17.42,11.103,7.8,-73.82
120.6999243,31.3205705,2021-12-03 11:00:24,4.41,367.61,3.96,44.55,4.89,0,0.24,1077.1,325.37,17.49,11.093,7.8,-73.76
120.6998917,31.3205624,2021-12-03 11:00:26,4.39,367.42,3.599,43.4,4.77,0,0.24,1080.37,325.31,17.55,11.081,7.8,-73.71
120.6998611,31.3205544,2021-12-03 11:00:28,4.36,367.24,3.579,30.93,3.4,0,0.24,1068.1,325.23,17.62,11.071,7.8,-73.64
120.6998289,31.32055,2021-12-03 11:00:30,4.43,367.07,3.48,25.07,2.76,0,0.24,1061.8,325.16,17.65,11.062,7.8,-73.58
120.6997982,31.3205512,2021-12-03 11:00:32,4.45,366.95,3.569,31.45,3.46,0,0.24,1056.56,325.09,17.67,11.058,7.8,-73.51
120.6997625,31.3205558,2021-12-03 11:00:34,4.57,366.98,3.519,30.75,3.38,0,0.24,1057.15,325.11,17.67,11.058,7.8,-73.45
120.6997312,31.3205589,2021-12-03 11:00:36,4.56,366.99,3.509,31.2,3.43,0,0.24,1061.49,325.07,17.65,11.064,7.8,-73.4
